,FileName,Description
4176,104727.jpg,A young woman with curly red hair and big dark eyes. There is some make-up around her eyes. Her lips are small and she is smiling. She is wearing a pair of hoop earrings.
4177,012210.jpg,"A tanned man with short, black hair, thick eyebrows, green eyes and a slightly greying beard."
4178,002126.jpg,"A young man with short light-brunette hair, a moustache and a goatee. He has blue-green eyes and is smiling slightly."
4179,002126.jpg,A young man with short brown hair and blue eyes. His nose is small and his lips are thin. He has got a moustache and a beard on his chin
4180,043059.jpg,An Asian man with a shaved head and black hair. He has a round face anf slight facial hair.
4181,043059.jpg,"An Asian-looking man with short dark-coloured hair, thick eyebrows, small narrow dark-coloured eyes and small lips. His lips are parted and his upper teeth are visible. Hints of a moustache can be seen."
4182,096420.jpg,"A bald man with narrow eyes, a large nose, a goatee, a soul patch and a 5 o'clock shadow on the sides of his face."
4183,037450.jpg,A young man with medium-length brown hair and a fringe. His eyes are small and his nose is somewhat wide. His lips are very thin and he is smiling.
4184,106664.jpg,"A pale man with short, dark-brown hair, thick eyebrows, slightly protruding ears, narrow eyes and full lips. He has soft features and a faint 5 o'clock shadow."
4185,169023.jpg,"A woman with long, curly, brunette hair. She has dark eyes, full cheeks, a cleft chin and a wide smile. She is wearing light makeup."
4186,132176.jpg,"A woman with long, tied-back, blond hair, slightly tanned skin and full cheeks. She is squinting her eyes."
4187,194216.jpg,"A dark-skinned man with short, spiked-up hair whch is shaved on the sides. He has a 5 o'clock shadow and he is wearing sunglasses."
4188,076271.jpg,A man with a ginger beard. He is wearing a helmet.
4189,100171.jpg,"A smiling woman with a round face, full cheeks and dark eyes. She has long, brown hair and slightly dark skin."
4190,134105.jpg,A young man with short dark-coloured hair and blue eyes. His lips are thin and his upper teeth are visible. A stubble beard is growing on his face. He is smiling.
4191,140414.jpg,"A black man with shaved hair, thick eyebrows, narrow eyes and a goatee. He haas a wide nose, full lips and prominent cheekbones."
4192,140414.jpg,"A young man with somewhat dark-coloured skin. Hie eyebrows are brown and they are thick. His eyes are dark in colour and they are small and narrow, his nose is somewhat wide and his lips are thick, especially his lower lip. He has got a thinly trimmed beard around his lips."
4193,137457.jpg,A young woman with dark-blonde hair and brown roots. Her eyes are dark-coloured and small and her lips are thin. Her upper teeth are visible and she is smiling
4194,010391.jpg,"A sweaty young man with short, black hair. He has a big nose and a cleft chin."
4195,081111.jpg,"A woman with long, dark-brown hair with blond streaks. She has a long, pointed nose, thin eyebrows and a strong jawline."
4196,081111.jpg,A young woman with brown hair and some blonde highlights. Her eyes are brown and big. Her lips are thin and she is smiling. Her upper teeth are visible
4197,020845.jpg,"This person has long, straight, brunette hair. They are smiling and have prominent cheeks."
4198,020845.jpg,A teenager with long hair and small brown eyes. This teenager has got heart-shaped lips that are parted in a way that teeth are visible.
4199,037964.jpg,"A woman with long, blond hair and a grin. She has a wide nose and light coloured eyes. She is also wearing makeup."
4200,037964.jpg,A young woman with wavy blonde hair parted at the side of her head. Her eyebrows match her hair colour. Her eyes are a little big and there is black make-up on her eyelid. The woman is smiling and her lips are painted in a pink-red tone. She is posing with one hand holding the other.
4201,073156.jpg,"A woman with long, wavy, dark-brown hair. She has thin eyebrows and brown eyes, with a wide, pointed nose."
4202,073156.jpg,A young woman with dark-brown hair and small brown eyes with dark make-up around them. Her nose is small and her lips are small. Her lips are painted pink. Her jawline is well-defined. She is wearing a pair of small earrings
4203,190432.jpg,"A person with a black bowl cut, a small nose and a slight frown. They are wearing sunglasses and a black hat."
4204,136415.jpg,"A man with short black hair, close set eyes, aquiline nose, large and wide jaw and chin, and a thick moustache."
4205,119531.jpg,"An older man with a trimmed, grey goatee. He has a large nose, bushy eyebrows and he is wearing a black cap and smiling."
4206,126733.jpg,"An older woman with long, dark-brown hair and highlights. She has a wrinkly face, an open mouth with pouted lips and she is wearing makeup."
4207,126733.jpg,A middle-aged woman with light brown hair and and dark brown roots starting to come out. Her eyes are dark-coloured and there is black make-up round them. The woman's lips form an O as she is talking. Wrinkles can be seen on her forehead.
4208,080585.jpg,"A woman with neatly tied back brunette hair, full lips and full cheeks. She has thin, sculpted eyebrows, blue eyes, a strong jaw and she is wearing makeup."
4209,080585.jpg,A woman with brown hair pulled back. Her eyebrows are drawn brown in a thin line. Her eyes are blue and there is black make-up around them. Her lips are thick and wide and they are slightly parted. The woman's upper teeth are visible. She is wearing a pair of long earrings.
4210,105374.jpg,A dark skinned male face with a moustache. He has no hair and eyebrows. His eyes are narrow and dark. He is smirking.
4211,063166.jpg,"A man with short, spikey, brown hair and thick, bushy eyebrows. He has a narrow nose, thin lips and a stubble beard."
4212,063166.jpg,A young man with short brown hair and a receding hairline. His eyebrows are thick and his eyes are blue. He looks serious. His lips are very thin and heart-shaped. A stubble beard is growing on his face.
4213,020934.jpg,"A pale brunette woman with blond streaks in her hair. She has a square face, with a prominent jaw and a wide nose."
4214,020934.jpg,"A woman with long wavy brown hair, very thin plucked eyebrows, narrow eyes and a wide jaw."
4215,146625.jpg,An older man with bushy eyebrows and a full beard. He is wearing a turban and has a wide nose.
4216,146625.jpg,A middle-aged man with thick eyebrows and small eyes. He has got thick lips and a grown beard. He has got a serious look. He is wearing a light-blue turban.
4217,027836.jpg,"A female face with hair pulled back, having a small nose, full lips and wearing makeup. She has a confused look."
4218,028520.jpg,"A black man with a round face, a shaved head and a goatee. He has a wide nose and full lips."
4219,049484.jpg,"A man with short, black hair and a trimmed beard. He has a wide nose, dark eyes and an open mouth."
4220,049484.jpg,A male face with close set features including a large nose and an open mouth receiving food. Has medium length scruffy hair and a short stubble.
4221,191607.jpg,"An older man with short, grey hair and black, bushy eyebrows. He has dark eyes."
4222,191607.jpg,A middle-aged man with short grey hair and thick dark eyebrows. His eyes are dark-coloured and his nose is small. His lips are thin and he seems to be speaking.
4223,099185.jpg,"A woman with brown wavy hair, sharp jawline and a wide toothy smile with laugh lines. She is wearing makeup and red lipstick."
4224,069926.jpg,"A man with short, dark-brown hair, a strong jaw with a prominent chin and some stubble, thick eyebrows and a grin."
4225,069926.jpg,A young man with short dark hair and small dark eyes. His nose is small and his lips are thin. He is smiling. A stubble beard is growing on his face. He has got a well-defined jawline
4226,074283.jpg,"A woman with long, straight, brunette hair and green eyes. She has full lips, prominent cheeks, sculpted eyebrows and she is wearing makeup."
4227,074283.jpg,A young woman with brown hair and big green eyes. There is some make-up around her eyes. Her cheeks are chubby. Her lips are thick and they are full. She is smiling. She is wearing a pair of hoop earrings
4228,156866.jpg,A young man with darker skin. He is wearing a black beret. His hair is dark-coloured and his eyebrows are thick. His eyes are dark. His lips are thin and his upper teeth are visible. A beard can be seen growing around his lips
4229,150614.jpg,"A woman with long, wavy, brunette hair, a thin nose, thin eyebrows and a wide smile. She is wearing makeup and she has full cheeks."
4230,117601.jpg,"A young man with red skin and blond hair with dark roots. He has a wide nose, bushy eyebrows and a slight toothy smile."
4231,117601.jpg,A young boy with dark hair. Parts of his hair are dyed blonde. His eyebrows are thick and his eyes are dark and small .His lips are thin and his upper teeth are visible. He is smiling
4232,048628.jpg,A young woman with dark-coloured hair and small dark eyes. Her lips are painted red and she is pouting. She is wearing a pair of long earrings.
4233,046528.jpg,"A young man with short, dark-brown hair and frosted tips. He has a beard and full lips."
4234,046528.jpg,A young man with dark hair and some blonde highlights. His eyes are small and his nose is small. His lips are somewhat thick and he has got a serious look on his face. A beard is growing on his face.
4235,113010.jpg,"A woman with long, wavy, dark-brown hair and hazel eyes. She has full lips a strong jaw, and otherwise soft features."
4236,113010.jpg,A young woman with wavy brown hair. Her eyes are green and there is some make-up around them. Her lips are thin and her mouth is open. Her upper teeth are visible. She is wearing a pair of hoop earrings.
4237,005273.jpg,"A black man with shaved hair, thick eyebrows and dark eyes. He has a 5 o'clock shadow, hollow cheeks and a grimace."
4238,005273.jpg,A young dark-skinned man with short dark hair and big dark eyes. His nose is somewhat wide and his lips are somewhat thick. A stubble bears is growing on his dace
4239,009543.jpg,"A young man with short, dark brown hair and a prominent jawline. He has a wide nose."
4240,009543.jpg,A young man with short brown hair and blue eyes. His lips are thin and they are set into a straight line. He has got a well-defined jawline and a very serious look on his face
4241,077031.jpg,"A black man with shaved hair, small ears, dark eyes and prominent cheeks."
4242,189967.jpg,"A young man with tanned skin. He has short, black hair, hazel eyes and a 5 o'clock shadow."
4243,007416.jpg,A young black man with a wide smile and a shaved head. He has a wide nose and is wearing earrings.
4244,107476.jpg,A middle-aged woman with blonde hair styled upwards. She has got a curtain fringe. Her eyes are light-coloured and there is dark make-up around them. Her nose is small and her lips are thin. Her lips are painted with lipgloss. Her upper teeth are visible. She is wearing a pair of earrings.
4245,104454.jpg,"A man with short, curly, light-brown hair which covers his forehead, reddish skin, thin lips and thick eyebrows."
4246,104454.jpg,A young man with brown hair and big eyes. His skin looks somewhat suntanned. His lips are thin and they are pressed together. He looks very serious
4247,047108.jpg,"A man with very light brown styled hair, very expressive light coloured eyes and and a big white smile. He has a moustache and chin curtain type beard."
4248,063012.jpg,"A pale man with a pointed, upturned nose, short, black hair and a slightly droopy face."
4249,063012.jpg,"A middle-aged man with short dark hair and small dark eyes. His lips are thin and he looks serious, even sad."
4250,097994.jpg,"A pale woman with short, wavy, blond hair and a fringe. She has blue eyes, a strong jaw and a smirk with dimples."
4251,097994.jpg,A young woman with short blonde hair and dark roots. Her eyes are blue and her lips are thin. She is smiling and her upper teeth are visible.
4252,153481.jpg,"A smiling woman with tanned skin, long, wavy blond hair and makeup. She is smiling and has a strong jaw."
4253,153481.jpg,A young blonde girl with brown eyes and dark make-up around them. Her skin is tanned. Her lips are thin and she is smiling. Her upper teeth are visible and they are very clean. She is wearing a pair of small earrings
4254,168943.jpg,A young woman with brown hair and big blue eyes with dark make-up around them. Her nose is straight and her lips are thick and they're painted red. She looks serious
4255,172536.jpg,"A man with unkempt short brown hair, small eyes, big nose and wrinkly skin."
4256,019655.jpg,"A woman with full cheeks and lips, very big green eyes and long brown hair which is pulled up."
4257,019655.jpg,A young woman with brown hair pulled back. Her eyes are light-coloured and there is some dark make-up around them. Her lips are thin and she is smiling
4258,111445.jpg,"A man with short, brown hair and a receding hairline. He has bushy eyebrows, green eyes and a slanted grin."
4259,111445.jpg,"A middle-aged man with short brown hair and thick brown eyebrows. He has got small blue eyes and very thin lips. He seems to be smirking. He has got a square jaw,"
4260,112697.jpg,A young man with dark hair and small dark eyes. His lips are thin and he has got a heavy lower lip. A thick stubble has grown on his face. He looks serious
4261,146960.jpg,"A pale man with squinting, blue eyes, a goatee, a slight smile, a beaky nose and a black hat."
4262,146960.jpg,A middle-aged man wearing a black hat. His eyes are blue and his lips are somewhat thick. A brown beard has grown around his lips
4263,123293.jpg,"A black man with short, black hair. He has a goatee and a long nose."
4264,031147.jpg,"An older man with greying hair and a wrinkly face. He has bushy, black eyebrows, a large nose and slight stubble on his upper lip. "
4265,031147.jpg,An old man with very short grey hair that is receding in the middle of his head. His eyebrows are very dark when compared to his hair. He has green eyes. His nose is somewhat wide. His lips are thin and they are pressed together in a smile. On his face there are  signs of a shaved beard.
4266,039346.jpg,"A man with a sun-tanned clean-shaved face, black and grey hair, dark brown hooded eyes and narrow lips."
4267,039346.jpg,A man with short black-grey hair combed backwards. His eyebrows are dark-coloured and his eyes are dark and small. His lips are thin and small. His lips are pursed. His face is wrinkled.
4268,013380.jpg,"A man with a dark complexion, black hair and brown eyes. He has a goaty and chubby cheeks."
4269,013380.jpg,A young Indian-looking man with short dark hair and thick dark eyebrows. His eyes are light-brown. His lips are thin. He has got a moustache and a beard is growing along his chin
4270,122238.jpg,"A pale woman with shoulder-length, blond hair, a large nose, prominent cheeks and a wide smile with dimples."
4271,122238.jpg,A young woman with brown hair and small dark eyes with black make-up around them. Her lips are thin and her upper teeth are visible. She is smiling
4272,061510.jpg,"A man with short, black, receding hair, a long, narrow nose and a beaming smile. He has slightly reddish skin, protruding ears and a cleft chin."
4273,061510.jpg,A middle-aged man with short dark hair and small dark eyes. His nose is small and his lips are thin. His upper teeth are visible and he is smilng
4274,052880.jpg,"A pale woman with long, straight, light-brown hair, green eyes and a round face with full cheeks. She is wearing makeup and she has thin eyebrows."
4275,052880.jpg,A young woman with light-brown hair and blue eyes with some black make-up around them. Her lips are thin and she is smiling. She is wearing a pair of earrings
4276,053197.jpg,"A pale man with short, black hair, a trimmed, ginger beard, thick eyebrows, a large nose and a strong jaw."
4277,147944.jpg,"A woman with long wavy blonde hair, big blue eyes and a very thin straight nose. She has very full pouty lips."
4278,175268.jpg,A young woman with red curly hair and brown slightly arched eyebrows. Her eyes are dark-coloured and there is black make-up around them. Her mouth is open and she seems to be singing. She is wearing a pair of earrings.
4279,037584.jpg,A young man with short dark hair and small dark eyes. His eyebrows are a little thick. His lips are very thin and he is smiling. His upper teeth are visible. A stubble beard is growing on his chin. 
4280,014911.jpg,A young woman looking down. She has got long wavy silky black hair parted at the side of her head. Her eyebrows are rather thin. She is wearing dark eyeshadow. Her lips are thin and they are parted as she is smiling. Her upper teeth are visible. 
4281,161589.jpg,An old man with white hair and a top hat. He has a wide nose and a slight smirk.
4282,046883.jpg,A young woman with blonde hair and dark brown roots. Her eyebrows are thin; her eyes are light-coloured and there is black make-up around them. She is smiling with her lips parted and her upper teeth are visible.
4283,092858.jpg,A young girl with thin tall brown hair. Her hair is straight and she also has a fringe. Her eyebrows are thin and her eyes are big. There is some black make-up around her eyes. The woman has thick lips painted red. They are slightly parted and her teeth are visible. She is wearing a pair of earrings.
4284,147271.jpg,"A tanned young man with short, brown hair and bushy eyebrows. He has a slight moustache and a soul patch."
4285,191953.jpg,"A woman with long, wavy, black hair, a round face, sculpted eyebrows, a wide, pointed nose, full cheeks and full lips. She is smiling and wearing makeup."
4286,047993.jpg,"White female face with high cheekbones, heavy makeup, long black hair, thin arched eyebrows, large green eyes, small nose, chin and mouth with white teeth."
4287,056205.jpg,A chubby young woman with long brown hair and small brown eyes. There is some make-up around her eyes. Her lips are thin and her teeth are visible as she is smiling. She is wearing a pair of earrings.
4288,024153.jpg,A middle-aged woman with red hair and small dark eyes. She is wearing a pair of sunglasses with tinted lenses. Her lips are thin and they are painted red. Her upper teeth are visible. She is smiling
4289,092978.jpg,"A tanned woman with full cheeks and a strong jaw with a prominent chin. She is smiling an she has long, brunette hair with highlights."
4290,024049.jpg,"An old man with short, greying hair, a large nose, blue eyes, bushy eyebrows and a prominent chin. He has a squarish, wrinkly face"
4291,024049.jpg,An old man with short grey-white hair and blue eyes. His nose is big and his lips are thin. He is smiling .His skin is wrinkled
4292,094870.jpg,"A pale man with short, wavy, brown hair, thin eyebrows, light eyes, a wide nose, a toothy smile and a stubble beard."
4293,094870.jpg,A young man with short dark hair and small blue eyes. His nose is small and his lips are thin. His upper teeth are visible. He is smiling. A stubble beard is growing on his face
4294,189425.jpg,A black man with a sharp jaw and a prominent chin with a chin beard. He has narrow eyes and he is smiling slightly.
4295,189425.jpg,A young man with darker skin wearing a black cap. His eyes are dark-coloured and small and his nose is small. He has got a heavy lower lip and his upper teeth are visible. A stubble beard is growing along his jawline.
4296,083141.jpg,A young woman with light-blonde hair. Her eyes are small and narrow and there is black make-up around them. Her skin tone is light. Her nose is small and her lips are very thin. Her lips are painted in a natural colour. The woman is resting her head on her hand.
4297,166651.jpg,A young woman with wavy brown hair. Her eyebrows are thin and round. Her eyes are dark-coloured and there is soft black make-up around them. The woman is smiling and her lips are parted. Her teeth are showing. She is wearing a pair of earrings.
4298,166907.jpg,"A smiling man with short, black hair, narrow eyes, a large nose, slightly dark skin and a 5 o'clock shadow."
4299,166907.jpg,A young man with short dark-coloured hair combed backwards. His eyes are dark and small and his nose is somewhat big. His lips are thin and he is smiling. His upper teeth are visible. A stubble beard is growing on his face.
4300,174674.jpg,A young man with dark hair and small dark eyes. His nose is narrow and his lips are thin. He looks serious
4301,019771.jpg,"A tanned woman with a strong jawline, high cheekbones, full lips and a small nose. Her hair is long and black and she is wearing makeup."
4302,019771.jpg,A young woman with dark hair looking down. There is some make-up on her eyelids. Her nose is small and her lips are thin. She looks serious
4303,035929.jpg,"A woman with short, brunette curled hair. He has a sharp jaw, a cleft chin and sculpted eyebrows."
4304,035929.jpg,A young woman with brown hair curled in rollers. Her eyes are brown and there is dark make-up around them. Her nose is small and her lips are thin. Her front teeth are visible
4305,097824.jpg,A chubby young man with long dark hair and small eyes. His nose is small and his lips are thin. A full beard has grown on his facwe
4306,170654.jpg,"A pale woman with loosely tied-back brown hair, thin eyebrows, dark eyes, full cheeks and slightly droopy facial features."
4307,131623.jpg,A young woman with wavy blonde hair and small dark eyes. There is some make-up around them. Her lips are somewhat thick and she has got a heavy lower lip. The girl has a mysterious smile.
4308,058115.jpg,A man with a large nose and a 5 o'clock shadow. He is wearing a bike helmet.
4309,058115.jpg,A young man wearing a cycling helmet. His eyebrows are bushy and his eyes are small. His lips are thin and a stubble beard is growing on his face
4310,129516.jpg,A young woman with short blonde hair and small dark eyes. There is black make-up around her eyes. Her lips are small and thin and they are painted pink. The woman looks serious
4311,166542.jpg,"A young man with a prominent jaw and a cleft chin. He has short, brown hair and a narrow nose."
4312,166542.jpg,A young man with short brown hair and small dark eyes. His nose is small and his lips are thin. He looks serious and he has got a well-defined jawline
4313,148516.jpg,A young woman with dark hair pulled back. Her eyes are almost closed and there is some make-up on her eyelids. Her nose is small and her lips are thin. Her upper teeth are visible and she is smiling
4314,161447.jpg,A middle-aged man with short brown hair and a receding hairline. His eyes are dark and small and his lips are thin. His upper teeth are visible. He is smiling
4315,168921.jpg,"A plump, black woman with shoulder-length dark-brown hair and a fringe. She has a flat, wide nose a round face and a toothy smile."
4316,168921.jpg,A chubby woman with tanned skin. She has got brown bob hair and a fringe. Her eyes are brown. Her nose is big. Her lips are wide and thick. Her mouth is open and her upper teeth are visible.
4317,044278.jpg,"A pale man with blue eyes, thick eyebrows, a chin beard and short, curly, black hair. he has a plump face and a wide, toothy smile."
4318,044278.jpg,A young man with short dark hair and blue eyes. His nose is small and his lips are thin. He is smiling and his upper teeth are visible. A beard is growing on his chin and on his upper lip. He has got a birthmark on his forehead
4319,097757.jpg,"A man with straight black hair, narrow eyes and a wide nose. He has a big smile."
4320,120399.jpg,"This woman has long, dark-brown hair. She has a beaming grin and slight makeup, with sculpted eyebrows."
4321,120399.jpg,A young woman with brown hair and small blue eyes.  There is some dark make-up around her eyes. Her nose is small and her lips are thin. Her upper teeth are visible and she is smiling
4322,045345.jpg,A middle-aged man with short brown hair and small dark-coloured eyes. He has got a unibrow.His nose is big and his lips are thin. His upper teeth are visible and he is smiling.
4323,062654.jpg,"A pale woman with long, straight, brunette hair, thick eyebrows, green eyes, a small nose and full lips. She has a strong jaw and she is wearing makeup."
4324,062654.jpg,A young lady with striaght light-brown hair. Her eyes are blue and her lips are small. Her lips are parted and her front teeth are visible.
4325,011204.jpg,"An old, balding man with white hair. He has a large nose and droopy features."
4326,093701.jpg,A young girl with light-brown curled hair. Her eyebrows are very thin and her eyes are blue. She is looking to the side. Her nose is very small and her lips are round. She has got a heavy lower lip. Her lips are painted red.
4327,102276.jpg,A black lady with short curly light brown hair and dark expressive eyes. She has a big nose and full lips. She is also wearing very big loop earrings.
4328,102276.jpg,A middle-aged woman with brown hair and heavy curls. Her eyebrows are thin and her eyes are dark-coloured. Her lips are heart-shaped and they are painted in a shade of red lipstick. They are slightly parted and her teeth can be seen. She is wearing very natural make-up and a pair of earrings.
4329,013668.jpg,"A pale woman with long, black hair and a fringe. She is squinting her eyes, wearing makeup and she has a small nose."
4330,013668.jpg,A young woman with long dark-coloured hair parted at the side of her head. She has also got a fringe. Her eyes are dark-coloured and there is black make-up around them. Her mouth is open and her upper teeth are visible. The woman seems to be singing and screaming
4331,099085.jpg,"An old man with short, white hair, a thin nose and glasses. He is smiling and has a slightly wrinkled forehead."
4332,099085.jpg,"A an with slick white and gray hair, wearing round frame less glasses and smiling slightly."
4333,048364.jpg,"An old man wearing glasses. He has short, grey hair and a wide smile."
4334,167899.jpg,A man with a very sharp jawline and a big forehead. He has small blue eyes and thin pursed lips. He is wearing a hat.
4335,109499.jpg,An old man with grey and white hair and small blue eyes. His lips are thin and he seems to be crying. The man's face is wrinkled.
4336,012326.jpg,A young girl with medium-length brown hair parted at the side of her head. Her eyebrows are brown and her eyes are blue. Her lips are somewhat thick.
4337,132950.jpg,"A smiling, pale man with short, dark-brown hair, small ears, soft features, a wide nose and thick eyebrows."
4338,132950.jpg,A young man with short brown hair and small eyes. He seems to be squinting. His nose is somewhat wide and his lips are thin. His upper teeth are visible. Hints of a stubble beard can be seen on the man's face.
4339,149876.jpg,"A man with short, brown hair, dark eyes, a long nose and a trimmed beard. He is wearing earrings."
4340,149876.jpg,A young man with short brown hair and brown eyebrows. His eyes seem to be dark-coloured as well. His lips are heart-shaped and a short beard is growing around them. He has got a serious look on his face and his ears are pierced.
4341,082541.jpg,"An older, balding, ginger man wearing glasses. He has a cleft chin."
4342,082541.jpg,An old man with short brown hair and a receding hairline. His eyes are almost closed and he is wearing a pair of glasses without any frame. His lips are thin and they are pressed together. He looks very serious.
4343,029512.jpg,"A man with short, curly, dark-brown hair and a well-kept beard. He has thick eyebrows, narrow eyes and a slight smile."
4344,029512.jpg,"A middle-aged man with short dark-coloured hair and thick brown eyebrows. His eyes are small. His lips are thin. A beard is growing around his lips and along his jawline. Although the greater part of his beard is brown, some patches are white."
4345,154474.jpg,"A woman with a square jaw and a blond bob cut. She is wearing glasses, has a thin nose and is frowning slightly."
4346,154474.jpg,A young woman with bob blonde hair and blue eyes. There is some dark make-up around her eyes and she is wearing a pair of glasses with a thin dark metal frame. Her nose is small and her lips are thick. Her lips are painted red. She looks serious
4347,132570.jpg,"A bald man with short, grey hair on the sides, a stubble beard, a plump, round face and a pair of glasses."
4348,132570.jpg,A bald man with some hair on both sides of his head. He is looking down and one of his eyebrows is raised. There are some wrinkles on his forehead. He is wearing a pair of glasses with a brown frame. He has got a stubble beard.
4349,109766.jpg,A blond woman with dark roots. She has a strong jaw and pink lips which contrast with her pale skin. 
4350,109766.jpg,A young woman with blonde hair and dark roots. Her eyes are blue and her lips are painted pink. Her front teeth are visible
4351,200495.jpg,"A black woman with dark brown hair, very dark expressive eyes, a small nose and thin glossy smiling lips."
4352,200495.jpg,A young lady with somewhat dark skin. She has dark-coloured hair. Her make-up looks very natural. She is wearing a pair of medium-sized hoop earrings.
4353,065157.jpg,"A woman with long, dark-brown hair with black roots. She has sculpted eyebrows, a wide nose and is wearing makeup."
4354,065157.jpg,A young girl with long brown hair and a fringe. Her eyebrows are arched. Her eyes are dark-coloured and her lips are heart-shaped and painted pink. Her upper teeth are slightly visible.
4355,118952.jpg,"A pale young woman with straight, blond hair and dark roots. She has light blue eyes and is wearing red lipstick."
4356,118952.jpg,A young girl with straight long blonde hair and darker roots starting to show. Her eyebrows are brown and her eyes are blue. Around her eyes there is some black make-up. Her lips are painted red and they are parted. Her upper teeth are visible.
4357,057977.jpg,"A pale man with short, black hair and thick eyebrows. He has a large, pointed nose and a prominent cleft chin."
4358,057977.jpg,"A man with slick black hair, long nose, thin narrow eyebrows and a serious expression."
4359,079450.jpg,"An old man with short, receding, brown hair, light eyes, a toothy smile and a wrinkly face."
4360,129931.jpg,A woman with light brown hair and bangs. big brown eyes and full lips. She has a pale complexion.
4361,129931.jpg,A young woman with straight brown hair and a curtain fringe. Her eyes are dark-coloured and there is some make-up around them. Her lips are thick and she is smiling. She is wearing a pair of hoop earrings
4362,133059.jpg,A smiling old man with white hair. she is wearing glasses.
4363,133059.jpg,An old man with short white hair and a receding hairline. His eyes are small and narrow. He is wearing a pair of glasses with a brown frame. His lips are thin and he is smiling. His upper teeth are visible.
4364,032308.jpg,"A black man with thin dreadlocks, a wide nose and a large toothy smile."
4365,032308.jpg,A middle-aged dark-skinned man with braided hair. His eyes are dark-coloured and small and his nose is wide. His lips are somewhat thick and his teeth are visible. He is smiling with his mouth open.
4366,025991.jpg,"A man with short, brown, windswept hair. He is wearing sunglasses and has a large nose and small ears."
4367,025991.jpg,A middle-aged man with hair styled in a messy way. His hair is brown. He is wearing brown aviator. His lips are parted as he seems to be speaking. His lips are thin. His upper teeth are visible. A stubble beard can be seen around his lips.
4368,059270.jpg,"A young black woman with tied-back black hair and a beaming smile. She has sculpted eyebrows and high cheekbones, emphasised by her makeup."
4369,067234.jpg,A young Asian woman with long black hair. She has a wide smile with dimples.
4370,067234.jpg,A young Chinese-looking woman dark hair and a fringe. Her eyes are small and her lips are thin although she has got a heavy lower lip. She is smiling and her upper teeth are visible
4371,010953.jpg,"A young woman with dark skin, and long, coiled black hair. She has prominent cheekbones and a defined jawline."
4372,010953.jpg,A young dark-skinned girl with curly dark-coloure hair. She is looking to the side with small brown eyes. Her cheekbone is well-defined. Her lips are thick and she has got a heavy lower lip. Her lips are slightly parted and her upper teeth are visible. 
4373,036280.jpg,"An Asian woman with light-brown, wavy hair, a wide nose and a bright smile. She has full cheeks and a roundish face."
4374,195209.jpg,"An old woman with curly, white, flyaway hair, drawn-on eyebrows, green eyes, a wrinkly face and a beaming smile."
4375,018825.jpg,"A woman with a brunette bob cut. She has a pointed nose, thin eyebrows and she is wearing makeup."
4376,049969.jpg,"A man with short, brunette hair, thick eyebrows, a long face, a wide smile with dimples and a pair of goggles on his forehead."
4377,049969.jpg,"A happy young man with short brown hair and a pair of goggles on his forehead. He has got thick eyebrows, big brown eyes and thin lips. His lips are parted into a smile and his upper teeth are visible."
4378,065515.jpg,"A woman with a very thin long face. She has a very pale skin tone, light brown eyes and very thin lips. Her hair is long, straight and brown."
4379,070857.jpg,"A woman with neatly gathered blonde hair, blue eyes and very full lips. She has very little eyebrows and light makeup."
4380,070857.jpg,A young woman with short blonde hair and small blue eyes with some black make-up around them. Her lips are small and they are painted pink. She seems to have a heavy lower lip. She is wearing a pair of earrings
4381,167151.jpg,"A pale woman with long, wavy, blond hair, dark roots, thin eyebrows and a round, slightly plump face."
4382,028887.jpg,"A smiling, Asian man with fair skin, thick eyebrows, a wide nose, large ears and a black hat."
4383,028887.jpg,"A young eastern asian man with a toothy smile, looking sideways and wearing some traditional headwear."
4384,094869.jpg,A young man wearing a black swimming cap and a pair of goggles. His mouth is wide open and his teeth are visible. He seems to be shouting. He looks determined
4385,196989.jpg,"A young, black person with shoulder-length, curly, brown hair, full lips and a round face."
4386,116655.jpg,"A ginger haired woman with pink lipstick, red blusher and black eyeliner around her blue eyes. She is wearing small white pearl earrings."
4387,142091.jpg,"A young man with dark-blonde hair cut slanted. Hid eyebrows are thick, slightly arched and dark-coloured. His eyes are small and narrow and they are brown. His lips are thin. The marks of a beard can be seen on his upper lip and some facial hair can be seen under his lower lip."
4388,181717.jpg,"A profile shot of a young woman with long, wavy blond hair. She has soft features, brought out by her makeup and sculpted eyebrows."
4389,181717.jpg,A young blonde woman with brown eyebrows. Her eyes are almost closed and there is heavy make-up on her eyelids. Her nose is small and her lips are thin. Her upper teeth are smiling
4390,102689.jpg,A young man with brown hair combed back. He has got eyebrows that match his hair in colour. His eyes are light-coloured and his lips are in the shpe of a smile. They are slightly parted and his teeth are showing. The man has a short beard growing on his face.
4391,193285.jpg,"A square male face with a wide undercut jaw, a beak nose and short black hair."
4392,201191.jpg,"A woman with tied-back, black hair and bangs. She has a very narrow, pointed nose, slightly tanned skin and full lips."
4393,201191.jpg,A young woman with black hair set in an upstyle and a fringe. Her eyes are dark and her nose is straight. Her lips are well-defined.
4394,195789.jpg,"A black man with thick eyebrows and small ears. He is bald, and had a slight smile and a 5 o'clock shadow."
4395,044034.jpg,A young woman with medium-length dark hair and small dark eyes with make-up around them. Her nose is small and her lips are somewhat thick and slightly parted. The woman looks serious
